發文ID,,文章ID,發文時間,更新時間,樓層,留言內容,按讚數,withNickname,是否被作者隱藏,meta,是否為發文者,性別,學校,reportReason,mediaMeta,是否隱藏,inReview,reportReasonText,isSuspiciousAccount,isModerator,doorplate,subCommentCount,edited,postAvatar,activityAvatar,verifiedBadge,memberType,enablePrivateMessage,個人主頁,全文
92e53d98-feef-4fd3-9112-bd916f650fcb,True,236681695,2021-08-09T14:33:19.189Z,2021-08-09T14:33:19.189Z,10,"一定要去上課！！！曠課一次扣十分！有請假不扣分但最多只能四次！！！
每堂都會分組練習！考試考投籃！
真低建議會打籃球不會翹課的人選",1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,10,False,,,False,,,
ff936305-5943-4dee-af63-0e3683060602,True,236681695,2021-08-09T18:03:05.209Z,2021-08-09T18:03:05.209Z,11,"愛動的就去，喜歡當爛肉的建議不要
老師人很好，每堂上好上滿，讓你知道爆汗是什麼感覺😌",1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,11,False,,,False,,,
9f8f04e5-1229-4519-92c9-e00dc2fbff8e,True,236681695,2021-08-10T00:59:08.774Z,2021-08-10T00:59:08.774Z,12,"https://i.imgur.com/ncNSggs.jpg
有一次的請假紀錄 老師很認真在上課 連我體力很好上課都會覺得累 但你不會的老師都會很用心教你 我甚至沒有跑800的成績（因為考試當天我受傷 之後就遠距跟下雨了）不過成績偏高也是因為被老師選當體幹",1.0,False,False,{},False,F,中原大學,,"[{'id': '854a4f33-aa92-40ce-90e6-6d7846980cc4', 'url': 'https://i.imgur.com/ncNSggsl.jpg', 'normalizedUrl': 'https://i.imgur.com/ncNSggsl.jpg', 'thumbnail': 'https://i.imgur.com/ncNSggsl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2021-08-10T00:59:08.774Z', 'updatedAt': '2021-08-10T00:59:08.774Z', 'width': 1170, 'height': 259}, {'id': '854a4f33-aa92-40ce-90e6-6d7846980cc4', 'url': 'https://i.imgur.com/ncNSggs.jpg', 'normalizedUrl': 'https://imgur.com/ncNSggs', 'thumbnail': 'https://i.imgur.com/ncNSggsl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-08-10T00:59:08.774Z', 'updatedAt': '2021-08-10T00:59:08.774Z', 'width': 1170, 'height': 259}]",False,False,,False,False,12,False,,,False,,,
f4154128-a4c8-4c05-8ee7-4fd5cf7b14f3,True,236681695,2021-08-10T09:29:01.037Z,2021-08-10T12:44:15.867Z,13,"b0拜託看我的長篇大論🙏

這堂課會分組，而且有時會分2人，比如一開始的兩人運球，期中考等。
有時會分3人，比如3對3分組小比賽等。
要是你沒有5個好友一起選(不包含你)，我覺得可以退了(⁎⁍̴̛ᴗ⁍̴̛⁎)

❗️關於出席，像樓上說的，老師很看重出席。
有一次在前場籃球場點名的時候，老師點到我朋友，但我朋友在排球場那邊，大概還有20公尺，過了一個網子就會到，我還跟老師說：喔喔他在那邊要走過來了。
結果老師算他遲到🙃
遲到要待到最後，有時候還要搬球回去。
還有我朋友有一次要幫系桌的打比賽，所以沒辦法來上課，他問老師說能不能不扣出席成績(比賽只能請事假，事假會被扣分)，結果老師說如果你打籃球的比賽就不會扣你分，其他的會扣分喔，我當下直接傻眼🙃

❗️關於平常上課，我覺得很無聊。
我算是一個喜歡體育課的人，之前的體育課都能拿到老師的最高分(包括之前板上有人說的簡體育老師，有兩學期都給她教，我覺得他很有趣😂)
大部分就是教分組傳接球(2人或3人)，其他時間都是練那些動作，有一次上課是看系際盃比賽，然後寫學習單。
整個學期下來自由打球的時間不超過2次，也沒什麼運動或累的感覺，可能我比較過動喜歡自由打球，所以才覺得無聊。

❗️關於考試，我們期中考是兩人一組投籃。
可是⚠️你必須找自己的唯一專屬夥伴。
那時候我跟兩個朋友上這門課的，3人分組練習還好，但2人分組就尷尬。
期中考的時候還問老師說能不能一個人重複當夥伴，老師還堅決說：不行 這樣大家都會跟強的人一組。(屁🙄我只想跟認識的一組好不好)
所以我就跟一個別系的一組，結果考試的時候分數都是我在拿的，然後我們的分數還要綁在一起，超賭爛，最終我們拿50幾分。
因為這樣很多人的分數都不及格，30~50分居多。(我想他應該很想要看我們血流成河🤔 沒有啦哈哈哈)

總之還有很多爛規定說不完，這學期讓我變得超討厭體育課，心情超不好，壓力大。
雖說幸好這因為疫情不用上無聊的體育課，但他還是出了很多比賽心得跟錄影在家運動，當我很閒🤪
最終我的體育成績70分吧，我忘了，在拼命做一堆心得感想還有加分作業，800公尺跑進4:20秒內的情況下(800公尺是一次成績，跑4分內好像才70、80分以上?忘了。只記得4分多都是60分左右)
啊對而且當天他才寄email說要跑800😊",1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,13,False,,,False,,,False
4783d48e-b5db-49ae-a8f7-53ee197dd8b0,True,236681662,2021-08-09T10:05:33.695Z,2021-08-09T10:06:11.872Z,1,我也是上這堂的！！我剛剛才在爬文哈哈,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,,False
933342cc-27c3-43a0-973a-cfeee1a31079,True,236681662,2021-08-09T10:06:09.103Z,2021-08-09T10:06:09.103Z,2,"之前修過 超佛ㄉ 不用擔心
上課看電影 寫心得 就醬",0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,2,False,,,False,,,
e6d0e375-1d34-41bc-9978-0afff84fb02c,True,236681662,2021-08-09T10:08:32.379Z,2021-08-09T10:08:32.379Z,3,B2 請問上課是中文還是英文 之前爬文看到有人說都是英文有點擔心,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,3,False,,,False,,,
98ca4512-2641-4e0a-b13b-99f7415dc3ad,True,236681662,2021-08-09T10:10:23.737Z,2021-08-09T10:10:55.388Z,4,"B2 謝謝妳(≧∇≦*)
想問給分甜嗎",0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,4,False,,,False,,,
4f356b14-8835-48ba-90b7-cc68998082d5,True,236681662,2021-08-09T10:11:39.127Z,2021-08-09T10:11:39.127Z,5,"B3 有點忘記了 好像是英文吧
但基本上上課就是看影片而已
老師會傳一個進度表在i learning 
每週看的影片都會在上面",0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,5,False,,,False,,,
7460ae74-7941-423a-90fd-bfbbda6bc051,True,236681662,2021-08-09T10:14:44.315Z,2021-08-09T10:14:44.315Z,6,"B4 心得全交期末拿到95(⁎⁍̴̛ᴗ⁍̴̛⁎)
不用擔心 很營養很輕鬆ㄉ學分٩(˃̶͈̀௰˂̶͈́)و",0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,6,False,,,False,,,
